"timeid","DFG_year","var","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Early","DFG2021","Patras",220,"Combined",NA,"gLI_int",NA,"Combined_220_Early","Combined 220",NA,NA,573.296365794695,NA,NA,"gLI_int"
"Early","DFG2021","Patras",220,"Combined",NA,"gLI_int_mean",NA,"Combined_220_Early","Combined 220",NA,NA,0.895621436267915,NA,NA,"gLI_int_mean"
"Early","DFG2021","Patras",220,"Combined",NA,"gLI_max",NA,"Combined_220_Early","Combined 220",NA,NA,0.942992435622676,NA,NA,"gLI_max"
"Early","DFG2021","Patras",220,"Combined",NA,"grain_area",NA,"Combined_220_Early","Combined 220","plot","harvest",17.9,NA,NA,"grain_area"
"Early","DFG2021","Patras",220,"Combined",NA,"grain_bulk_density",NA,"Combined_220_Early","Combined 220","plot","harvest",71.4,NA,NA,"grain_bulk_density"
"Early","DFG2021","Patras",220,"Combined",NA,"grain_circularity",NA,"Combined_220_Early","Combined 220","plot","harvest",1.3,NA,NA,"grain_circularity"
"Early","DFG2021","Patras",220,"Combined",NA,"grain_LB_ratio",NA,"Combined_220_Early","Combined 220","plot","harvest",1.86666666666667,NA,NA,"grain_LB_ratio"
"Early","DFG2021","Patras",220,"Combined",NA,"grain_length",NA,"Combined_220_Early","Combined 220","plot","harvest",6.63333333333333,NA,NA,"grain_length"
"Early","DFG2021","Patras",220,"Combined",NA,"grain_width",NA,"Combined_220_Early","Combined 220","plot","harvest",3.56666666666667,NA,NA,"grain_width"
"Early","DFG2021","Patras",220,"Combined",NA,"gSPAD_61",NA,"Combined_220_Early","Combined 220",NA,NA,56.2426226328353,NA,NA,"gSPAD_61"
"Early","DFG2021","Patras",220,"Combined",NA,"gSPAD_duration",NA,"Combined_220_Early","Combined 220",NA,NA,566.362384218168,NA,NA,"gSPAD_duration"
"Early","DFG2021","Patras",220,"Combined",NA,"gSPAD_int",NA,"Combined_220_Early","Combined 220",NA,NA,28191.7510641484,NA,NA,"gSPAD_int"
"Early","DFG2021","Patras",220,"Combined",NA,"gSPAD_int_mean",NA,"Combined_220_Early","Combined 220",NA,NA,49.7768775782409,NA,NA,"gSPAD_int_mean"
"Early","DFG2021","Patras",220,"Combined",NA,"gSPAD_max",NA,"Combined_220_Early","Combined 220",NA,NA,56.4,NA,NA,"gSPAD_max"
"Early","DFG2021","Patras",220,"Combined",NA,"LAD55",NA,"Combined_220_Early","Combined 220",NA,NA,3554.22702324862,NA,NA,"LAD55"
"Early","DFG2021","Patras",220,"Combined",NA,"LAD59",NA,"Combined_220_Early","Combined 220",NA,NA,3091.07469049584,NA,NA,"LAD59"
"Early","DFG2021","Patras",220,"Combined",NA,"LAD61",NA,"Combined_220_Early","Combined 220",NA,NA,3366.39261347869,NA,NA,"LAD61"
"Early","DFG2021","Patras",220,"Combined",NA,"LAImax55",NA,"Combined_220_Early","Combined 220",NA,NA,5.29,NA,NA,"LAImax55"
"Early","DFG2021","Patras",220,"Combined",NA,"LAImax59",NA,"Combined_220_Early","Combined 220",NA,NA,5.29,NA,NA,"LAImax59"
"Early","DFG2021","Patras",220,"Combined",NA,"LAImax61",NA,"Combined_220_Early","Combined 220",NA,NA,5.29,NA,NA,"LAImax61"
"Early","DFG2021","Patras",220,"Combined",NA,"LAImaxTT55",NA,"Combined_220_Early","Combined 220",NA,NA,1566.5875,NA,NA,"LAImaxTT55"
"Early","DFG2021","Patras",220,"Combined",NA,"LAImaxTT59",NA,"Combined_220_Early","Combined 220",NA,NA,1566.5875,NA,NA,"LAImaxTT59"
"Early","DFG2021","Patras",220,"Combined",NA,"LAImaxTT61",NA,"Combined_220_Early","Combined 220",NA,NA,1566.5875,NA,NA,"LAImaxTT61"
"Early","DFG2021","Patras",220,"Combined",NA,"RUE",NA,"Combined_220_Early","Combined 220","biomass_sum","61_87",1.78514129202476,NA,NA,"RUE"
"Early","DFG2021","Patras",220,"Combined",NA,"S",NA,"Combined_220_Early","Combined 220",NA,NA,48.6285911355857,NA,NA,"S"
"Early","DFG2021","Patras",220,"Combined",NA,"S00_09",NA,"Combined_220_Early","Combined 220",NA,NA,166,NA,NA,"S00_09"
"Early","DFG2021","Patras",220,"Combined",NA,"S09_13",NA,"Combined_220_Early","Combined 220",NA,NA,359,NA,NA,"S09_13"
"Early","DFG2021","Patras",220,"Combined",NA,"S13_23",NA,"Combined_220_Early","Combined 220",NA,NA,288,NA,NA,"S13_23"
"Early","DFG2021","Patras",220,"Combined",NA,"S23_31",NA,"Combined_220_Early","Combined 220",NA,NA,252,NA,NA,"S23_31"
"Early","DFG2021","Patras",220,"Combined",NA,"S31_41",NA,"Combined_220_Early","Combined 220",NA,NA,327,NA,NA,"S31_41"
"Early","DFG2021","Patras",220,"Combined",NA,"S31_61",NA,"Combined_220_Early","Combined 220",NA,NA,556,NA,NA,"S31_61"
"Early","DFG2021","Patras",220,"Combined",NA,"S41_51",NA,"Combined_220_Early","Combined 220",NA,NA,138,NA,NA,"S41_51"
"Early","DFG2021","Patras",220,"Combined",NA,"S51_61",NA,"Combined_220_Early","Combined 220",NA,NA,92,NA,NA,"S51_61"
"Early","DFG2021","Patras",220,"Combined",NA,"S61_71",NA,"Combined_220_Early","Combined 220",NA,NA,164,NA,NA,"S61_71"
"Early","DFG2021","Patras",220,"Combined",NA,"S61_87",NA,"Combined_220_Early","Combined 220",NA,NA,721,NA,NA,"S61_87"
"Early","DFG2021","Patras",220,"Combined",NA,"S71_77",NA,"Combined_220_Early","Combined 220",NA,NA,154,NA,NA,"S71_77"
"Early","DFG2021","Patras",220,"Combined",NA,"S77_87",NA,"Combined_220_Early","Combined 220",NA,NA,404,NA,NA,"S77_87"
"Early","DFG2021","Patras",220,"Combined",NA,"TT_gLAI_50",NA,"Combined_220_Early","Combined 220",NA,NA,2220.0173859755,NA,NA,"TT_gLAI_50"
"Early","DFG2021","Patras",220,"Combined",NA,"TT_gLI_50",NA,"Combined_220_Early","Combined 220",NA,NA,2246.85597650235,NA,NA,"TT_gLI_50"
"Early","DFG2021","Patras",220,"Combined",NA,"TT_gSPAD_50",NA,"Combined_220_Early","Combined 220",NA,NA,2173.1082175515,NA,NA,"TT_gSPAD_50"
"Early","DFG2021","Patras",220,"Combined",NA,"TT55",NA,"Combined_220_Early","Combined 220",NA,NA,1571.23838190248,NA,NA,"TT55"
"Early","DFG2021","Patras",220,"Combined",NA,"TT59",NA,"Combined_220_Early","Combined 220",NA,NA,1658.79081901601,NA,NA,"TT59"
"Early","DFG2021","Patras",220,"Combined",NA,"TT61",NA,"Combined_220_Early","Combined 220",NA,NA,1606.74583333333,NA,NA,"TT61"
"Early","DFG2021","Patras",220,"Combined",NA,"TT87",NA,"Combined_220_Early","Combined 220",NA,NA,2328.00416666667,NA,NA,"TT87"
"Early","DFG2021","Patras",220,"Split",749.191666666667,"biomass","2021-03-16","Split_220_Early","Split 220","straw","23",0.1524999992375,145,149777,"straw_biomass23"
"Early","DFG2021","Patras",220,"Split",749.191666666667,"tiller","2021-03-16","Split_220_Early","Split 220","biomasscut","23",5.74999997125,145,149777,"tiller_23"
"Early","DFG2021","Patras",220,"Split",1026.84166666667,"biomass","2021-04-27","Split_220_Early","Split 220","straw","31",1.310999993445,187,306224.2,"straw_biomass31"
"Early","DFG2021","Patras",220,"Split",1026.84166666667,"Height","2021-04-27","Split_220_Early","Split 220",NA,"31",20.6666666666667,187,306224.2,"Height_31"
"Early","DFG2021","Patras",220,"Split",1026.84166666667,"tiller","2021-04-27","Split_220_Early","Split 220","biomasscut","31",9.44999995275,187,306224.2,"tiller_31"
"Early","DFG2021","Patras",220,"Split",1081.425,"LI","2021-05-03","Split_220_Early","Split 220",NA,NA,0.604732569991593,193,330686.5,"LI"
"Early","DFG2021","Patras",220,"Split",1106.09166666667,"LI","2021-05-06","Split_220_Early","Split 220",NA,NA,0.646617681350988,196,343967,"LI"
"Early","DFG2021","Patras",220,"Split",1161.86666666667,"LAI","2021-05-10","Split_220_Early","Split 220",NA,NA,2.65,200,365647,"LAI"
"Early","DFG2021","Patras",220,"Split",1161.86666666667,"LI","2021-05-10","Split_220_Early","Split 220",NA,NA,0.723957392736604,200,365647,"LI"
"Early","DFG2021","Patras",220,"Split",1189.80833333333,"LAI","2021-05-12","Split_220_Early","Split 220",NA,NA,2.62,202,371087.7,"LAI"
"Early","DFG2021","Patras",220,"Split",1189.80833333333,"LI","2021-05-12","Split_220_Early","Split 220",NA,NA,0.711405254141706,202,371087.7,"LI"
"Early","DFG2021","Patras",220,"Split",1249.22916666667,"LAI","2021-05-17","Split_220_Early","Split 220",NA,NA,3.63,207,394336,"LAI"
"Early","DFG2021","Patras",220,"Split",1249.22916666667,"LI","2021-05-17","Split_220_Early","Split 220",NA,NA,0.857402976858419,207,394336,"LI"
"Early","DFG2021","Patras",220,"Split",1283.27916666667,"LAI","2021-05-20","Split_220_Early","Split 220",NA,NA,3.95,210,409544.4,"LAI"
"Early","DFG2021","Patras",220,"Split",1283.27916666667,"LI","2021-05-20","Split_220_Early","Split 220",NA,NA,0.880203638056088,210,409544.4,"LI"
"Early","DFG2021","Patras",220,"Split",1343.12916666667,"LAI","2021-05-25","Split_220_Early","Split 220",NA,NA,4.52,215,432441.5,"LAI"
"Early","DFG2021","Patras",220,"Split",1354.5375,"LAI","2021-05-26","Split_220_Early","Split 220",NA,NA,4.44,216,437563.3,"LAI"
"Early","DFG2021","Patras",220,"Split",1354.5375,"LI","2021-05-26","Split_220_Early","Split 220",NA,NA,0.940068165706821,216,437563.3,"LI"
"Early","DFG2021","Patras",220,"Split",1377.36666666667,"LI","2021-05-28","Split_220_Early","Split 220",NA,NA,0.927177941411655,218,446986.4,"LI"
"Early","DFG2021","Patras",220,"Split",1417.54166666667,"biomass","2021-05-31","Split_220_Early","Split 220","straw","41",6.166999969165,221,466746.7,"straw_biomass41"
"Early","DFG2021","Patras",220,"Split",1417.54166666667,"Height","2021-05-31","Split_220_Early","Split 220",NA,"41",71.6666666666667,221,466746.7,"Height_41"
"Early","DFG2021","Patras",220,"Split",1417.54166666667,"LAI","2021-05-31","Split_220_Early","Split 220",NA,"41",4.91,221,466746.7,"LAI_41"
"Early","DFG2021","Patras",220,"Split",1417.54166666667,"LI","2021-05-31","Split_220_Early","Split 220",NA,"41",0.935552674445663,221,466746.7,"LI_41"
"Early","DFG2021","Patras",220,"Split",1417.54166666667,"tiller","2021-05-31","Split_220_Early","Split 220","biomasscut","41",6.6999999665,221,466746.7,"tiller_41"
"Early","DFG2021","Patras",220,"Split",1435.45,"GBD","2021-06-01","Split_220_Early","Split 220",NA,NA,100,222,474493.7,"GBD"
"Early","DFG2021","Patras",220,"Split",1435.45,"LAI","2021-06-01","Split_220_Early","Split 220",NA,NA,4.72,222,474493.7,"LAI"
"Early","DFG2021","Patras",220,"Split",1435.45,"LI","2021-06-01","Split_220_Early","Split 220",NA,NA,0.934705550205285,222,474493.7,"LI"
"Early","DFG2021","Patras",220,"Split",1454.83333333333,"SPAD","2021-06-02","Split_220_Early","Split 220",NA,NA,55.6666666666667,223,481635.9,"SPAD"
"Early","DFG2021","Patras",220,"Split",1548.1125,"GBD","2021-06-07","Split_220_Early","Split 220",NA,NA,95,228,503132.8,"GBD"
"Early","DFG2021","Patras",220,"Split",1548.1125,"LAI","2021-06-07","Split_220_Early","Split 220",NA,NA,4.98,228,503132.8,"LAI"
"Early","DFG2021","Patras",220,"Split",1548.1125,"LI","2021-06-07","Split_220_Early","Split 220",NA,NA,0.953129604507793,228,503132.8,"LI"
"Early","DFG2021","Patras",220,"Split",1566.5875,"biomass","2021-06-08","Split_220_Early","Split 220","biomass_sum","51",8.3494999582525,229,508806.8,"biomass_sum_biomass51"
"Early","DFG2021","Patras",220,"Split",1566.5875,"biomass","2021-06-08","Split_220_Early","Split 220","ear","51",1.2974999935125,229,508806.8,"ear_biomass51"
"Early","DFG2021","Patras",220,"Split",1566.5875,"biomass","2021-06-08","Split_220_Early","Split 220","straw","51",7.05199996474,229,508806.8,"straw_biomass51"
"Early","DFG2021","Patras",220,"Split",1566.5875,"Height","2021-06-08","Split_220_Early","Split 220",NA,"51",84.3333333333333,229,508806.8,"Height_51"
"Early","DFG2021","Patras",220,"Split",1566.5875,"LAI","2021-06-08","Split_220_Early","Split 220",NA,"51",5.075,229,508806.8,"LAI_51"
"Early","DFG2021","Patras",220,"Split",1566.5875,"LI","2021-06-08","Split_220_Early","Split 220",NA,"51",0.941184575800664,229,508806.8,"LI_51"
"Early","DFG2021","Patras",220,"Split",1566.5875,"spike_number","2021-06-08","Split_220_Early","Split 220",NA,"51",4.599999977,229,508806.8,"spike_number_51"
"Early","DFG2021","Patras",220,"Split",1566.5875,"tiller","2021-06-08","Split_220_Early","Split 220","biomasscut","51",5.94999997025,229,508806.8,"tiller_51"
"Early","DFG2021","Patras",220,"Split",1586.925,"SPAD","2021-06-09","Split_220_Early","Split 220",NA,NA,56.8,230,514822.9,"SPAD"
"Early","DFG2021","Patras",220,"Split",1679.35416666667,"GBD","2021-06-14","Split_220_Early","Split 220",NA,NA,95,235,549521.1,"GBD"
"Early","DFG2021","Patras",220,"Split",1679.35416666667,"LAI","2021-06-14","Split_220_Early","Split 220",NA,NA,5.52,235,549521.1,"LAI"
"Early","DFG2021","Patras",220,"Split",1679.35416666667,"LI","2021-06-14","Split_220_Early","Split 220",NA,NA,0.959559568658741,235,549521.1,"LI"
"Early","DFG2021","Patras",220,"Split",1697.2125,"biomass","2021-06-15","Split_220_Early","Split 220","biomass_sum","61",10.732999946335,236,556085,"biomass_sum_biomass61"
"Early","DFG2021","Patras",220,"Split",1697.2125,"biomass","2021-06-15","Split_220_Early","Split 220","ear","61",2.206999988965,236,556085,"ear_biomass61"
"Early","DFG2021","Patras",220,"Split",1697.2125,"biomass","2021-06-15","Split_220_Early","Split 220","straw","61",8.52599995737,236,556085,"straw_biomass61"
"Early","DFG2021","Patras",220,"Split",1697.2125,"Height","2021-06-15","Split_220_Early","Split 220",NA,"61",89,236,556085,"Height_61"
"Early","DFG2021","Patras",220,"Split",1697.2125,"LAI","2021-06-15","Split_220_Early","Split 220",NA,"61",5.01,236,556085,"LAI_61"
"Early","DFG2021","Patras",220,"Split",1697.2125,"LI","2021-06-15","Split_220_Early","Split 220",NA,"61",0.958540182282564,236,556085,"LI_61"
"Early","DFG2021","Patras",220,"Split",1697.2125,"spike_number","2021-06-15","Split_220_Early","Split 220",NA,"61",5.399999973,236,556085,"spike_number_61"
"Early","DFG2021","Patras",220,"Split",1697.2125,"tiller","2021-06-15","Split_220_Early","Split 220","biomasscut","61",6.14999996925,236,556085,"tiller_61"
"Early","DFG2021","Patras",220,"Split",1718.225,"LAI","2021-06-16","Split_220_Early","Split 220",NA,NA,4.95,237,563931.3,"LAI"
"Early","DFG2021","Patras",220,"Split",1718.225,"SPAD","2021-06-16","Split_220_Early","Split 220",NA,NA,53.8666666666667,237,563931.3,"SPAD"
"Early","DFG2021","Patras",220,"Split",1837.98333333333,"GBD","2021-06-21","Split_220_Early","Split 220",NA,NA,88.3333333333333,242,598151.3,"GBD"
"Early","DFG2021","Patras",220,"Split",1837.98333333333,"LAI","2021-06-21","Split_220_Early","Split 220",NA,NA,5.52,242,598151.3,"LAI"
"Early","DFG2021","Patras",220,"Split",1853.5375,"LAI","2021-06-22","Split_220_Early","Split 220",NA,NA,4.81,243,601984.8,"LAI"
"Early","DFG2021","Patras",220,"Split",1853.5375,"LI","2021-06-22","Split_220_Early","Split 220",NA,NA,0.958380645680282,243,601984.8,"LI"
"Early","DFG2021","Patras",220,"Split",1870.07916666667,"LAI","2021-06-23","Split_220_Early","Split 220",NA,NA,5.12,244,606469.5,"LAI"
"Early","DFG2021","Patras",220,"Split",1870.07916666667,"LI","2021-06-23","Split_220_Early","Split 220",NA,NA,0.962186867962989,244,606469.5,"LI"
"Early","DFG2021","Patras",220,"Split",1870.07916666667,"SPAD","2021-06-23","Split_220_Early","Split 220",NA,NA,54.1666666666667,244,606469.5,"SPAD"
"Early","DFG2021","Patras",220,"Split",1967.7125,"GBD","2021-06-28","Split_220_Early","Split 220",NA,NA,90,249,634019.9,"GBD"
"Early","DFG2021","Patras",220,"Split",1967.7125,"LI","2021-06-28","Split_220_Early","Split 220",NA,NA,0.97693830306019,249,634019.9,"LI"
"Early","DFG2021","Patras",220,"Split",1967.7125,"SPAD","2021-06-28","Split_220_Early","Split 220",NA,NA,53.8666666666667,249,634019.9,"SPAD"
"Early","DFG2021","Patras",220,"Split",2091.88333333333,"GBD","2021-07-05","Split_220_Early","Split 220",NA,NA,83.3333333333333,256,660985.9,"GBD"
"Early","DFG2021","Patras",220,"Split",2091.88333333333,"LAI","2021-07-05","Split_220_Early","Split 220",NA,NA,4.815,256,660985.9,"LAI"
"Early","DFG2021","Patras",220,"Split",2091.88333333333,"LI","2021-07-05","Split_220_Early","Split 220",NA,NA,0.95911065223583,256,660985.9,"LI"
"Early","DFG2021","Patras",220,"Split",2111.63333333333,"LAI","2021-07-06","Split_220_Early","Split 220",NA,NA,4.45,257,664607.4,"LAI"
"Early","DFG2021","Patras",220,"Split",2111.63333333333,"LI","2021-07-06","Split_220_Early","Split 220",NA,NA,0.91793506195684,257,664607.4,"LI"
"Early","DFG2021","Patras",220,"Split",2130.92916666667,"Height","2021-07-07","Split_220_Early","Split 220",NA,"83",86.6666666666667,258,670548.2,"Height_83"
"Early","DFG2021","Patras",220,"Split",2130.92916666667,"LI","2021-07-07","Split_220_Early","Split 220",NA,"83",0.945704093662344,258,670548.2,"LI_83"
"Early","DFG2021","Patras",220,"Split",2130.92916666667,"SPAD","2021-07-07","Split_220_Early","Split 220",NA,"83",31.6666666666667,258,670548.2,"SPAD"
"Early","DFG2021","Patras",220,"Split",2226.75833333333,"GBD","2021-07-12","Split_220_Early","Split 220",NA,NA,63.3333333333333,263,692316.9,"GBD"
"Early","DFG2021","Patras",220,"Split",2226.75833333333,"LAI","2021-07-12","Split_220_Early","Split 220",NA,NA,3.605,263,692316.9,"LAI"
"Early","DFG2021","Patras",220,"Split",2226.75833333333,"LI","2021-07-12","Split_220_Early","Split 220",NA,NA,0.901281932860194,263,692316.9,"LI"
"Early","DFG2021","Patras",220,"Split",2248.82083333333,"LAI","2021-07-13","Split_220_Early","Split 220",NA,NA,3.53,264,696749.8,"LAI"
"Early","DFG2021","Patras",220,"Split",2248.82083333333,"LI","2021-07-13","Split_220_Early","Split 220",NA,NA,0.902827390278039,264,696749.8,"LI"
"Early","DFG2021","Patras",220,"Split",2248.82083333333,"SPAD","2021-07-13","Split_220_Early","Split 220",NA,NA,15,264,696749.8,"SPAD"
"Early","DFG2021","Patras",220,"Split",2382.5375,"GBD","2021-07-20","Split_220_Early","Split 220",NA,NA,1.66666666666667,271,729652.9,"GBD"
"Early","DFG2021","Patras",220,"Split",2500.4,"GBD","2021-07-26","Split_220_Early","Split 220",NA,NA,1.66666666666667,277,761777.9,"GBD"
"Early","DFG2021","Patras",220,"Split",2520.2375,"biomass","2021-07-27","Split_220_Early","Split 220","biomass_sum","87",18.344999908275,278,766944.5,"biomass_sum_biomass87"
"Early","DFG2021","Patras",220,"Split",2520.2375,"biomass","2021-07-27","Split_220_Early","Split 220","ear","87",11.024999944875,278,766944.5,"ear_biomass87"
"Early","DFG2021","Patras",220,"Split",2520.2375,"biomass","2021-07-27","Split_220_Early","Split 220","kernel","87",9.158999954205,278,766944.5,"kernel_biomass87"
"Early","DFG2021","Patras",220,"Split",2520.2375,"biomass","2021-07-27","Split_220_Early","Split 220","straw","87",7.3199999634,278,766944.5,"straw_biomass87"
"Early","DFG2021","Patras",220,"Split",2520.2375,"grain_moisture","2021-07-27","Split_220_Early","Split 220","plot","87",8.56,278,766944.5,"grain_moisture"
"Early","DFG2021","Patras",220,"Split",2520.2375,"grain_number","2021-07-27","Split_220_Early","Split 220","biomasscut","87",207.142856107143,278,766944.5,"biomasscut_grain_number"
"Early","DFG2021","Patras",220,"Split",2520.2375,"grain_number","2021-07-27","Split_220_Early","Split 220","plot","87",153.041390572778,278,766944.5,"plot_grain_number"
"Early","DFG2021","Patras",220,"Split",2520.2375,"grain_per_spike","2021-07-27","Split_220_Early","Split 220","biomasscut","87",33.6817653890825,278,766944.5,"biomasscut_grain_per_spike"
"Early","DFG2021","Patras",220,"Split",2520.2375,"grain_per_spike","2021-07-27","Split_220_Early","Split 220","plot","87",25.8736734841882,278,766944.5,"plot_grain_per_spike"
"Early","DFG2021","Patras",220,"Split",2520.2375,"HI","2021-07-27","Split_220_Early","Split 220",NA,"87",0.500396933395454,278,766944.5,"HI"
"Early","DFG2021","Patras",220,"Split",2520.2375,"spike_number","2021-07-27","Split_220_Early","Split 220",NA,"87",5.94999997025,278,766944.5,"spike_number_87"
"Early","DFG2021","Patras",220,"Split",2520.2375,"tiller","2021-07-27","Split_220_Early","Split 220","biomasscut","87",6.199999969,278,766944.5,"tiller_87"
"Early","DFG2021","Patras",220,"Split",2520.2375,"tkw","2021-07-27","Split_220_Early","Split 220","biomasscut","87",40.11,278,766944.5,"biomasscut_tkw"
"Early","DFG2021","Patras",220,"Split",2520.2375,"tkw","2021-07-27","Split_220_Early","Split 220","plot","87",42.7233333333333,278,766944.5,"plot_tkw"
"Early","DFG2021","Patras",220,"Split",2520.2375,"yield","2021-07-27","Split_220_Early","Split 220","biomasscut","87",8.3084999584575,278,766944.5,"biomasscut_yield"
"Early","DFG2021","Patras",220,"Split",2520.2375,"yield","2021-07-27","Split_220_Early","Split 220","plot","87",6.53970310514706,278,766944.5,"plot_yield"
