"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year"
"2021-04-16",2021,4,16,7.05833333333333,939.083333333333,200.13,248775.5,0,5299,"Early","DFG2021"
"2021-04-17",2021,4,17,7.59166666666667,946.675,200.13,251797.1,0,3021.6,"Early","DFG2021"
"2021-04-18",2021,4,18,9.55833333333333,956.233333333333,202.69,256337.7,2.56,4540.6,"Early","DFG2021"
"2021-04-19",2021,4,19,9.3625,965.595833333333,202.74,259971,0.05,3633.3,"Early","DFG2021"
"2021-04-20",2021,4,20,10.6958333333333,976.291666666667,202.74,266322.7,0,6351.7,"Early","DFG2021"
"2021-04-21",2021,4,21,8.76666666666667,985.058333333333,202.74,272503.5,0,6180.8,"Early","DFG2021"
"2021-04-22",2021,4,22,6.8375,991.895833333333,202.74,277025.6,0,4522.1,"Early","DFG2021"
"2021-04-23",2021,4,23,7.7875,999.683333333333,202.74,282724,0,5698.4,"Early","DFG2021"
"2021-04-24",2021,4,24,7.10833333333333,1006.79166666667,202.74,287885.5,0,5161.5,"Early","DFG2021"
"2021-04-25",2021,4,25,6.225,1013.01666666667,202.74,292447.7,0,4562.2,"Early","DFG2021"
"2021-04-26",2021,4,26,6.38333333333333,1019.4,202.77,299186.3,0.03,6738.6,"Early","DFG2021"
"2021-04-27",2021,4,27,7.44166666666667,1026.84166666667,202.83,306224.2,0.06,7037.9,"Early","DFG2021"
"2021-04-28",2021,4,28,11.5458333333333,1038.3875,202.86,312843.8,0.03,6619.6,"Early","DFG2021"
"2021-04-29",2021,4,29,10.1791666666667,1048.56666666667,210.22,315761.8,7.36,2918,"Early","DFG2021"
"2021-04-30",2021,4,30,8.62083333333333,1057.1875,210.25,317641.5,0.03,1879.7,"Early","DFG2021"
"2021-05-01",2021,5,1,9.4,1066.5875,210.25,321912.6,0,4271.1,"Early","DFG2021"
"2021-05-02",2021,5,2,6.85416666666667,1073.44166666667,210.36,325437.2,0.11,3524.6,"Early","DFG2021"
"2021-05-03",2021,5,3,7.98333333333333,1081.425,210.39,330686.5,0.03,5249.3,"Early","DFG2021"
"2021-05-04",2021,5,4,10.15,1091.575,211.76,333923.2,1.37,3236.7,"Early","DFG2021"
"2021-05-05",2021,5,5,7.51666666666667,1099.09166666667,212.3,338969.6,0.54,5046.4,"Early","DFG2021"
"2021-05-06",2021,5,6,7,1106.09166666667,216.11,343967,3.81,4997.4,"Early","DFG2021"
"2021-05-07",2021,5,7,6.5625,1112.65416666667,219.21,349117.7,3.1,5150.7,"Early","DFG2021"
"2021-05-08",2021,5,8,9.75416666666667,1122.40833333333,219.45,354696.8,0.24,5579.1,"Early","DFG2021"
"2021-05-09",2021,5,9,20.1458333333333,1142.55416666667,219.45,361811.3,0,7114.5,"Early","DFG2021"
"2021-05-10",2021,5,10,19.3125,1161.86666666667,232.11,365647,12.66,3835.7,"Early","DFG2021"
"2021-05-11",2021,5,11,14.5333333333333,1176.4,234.46,368189.1,2.35,2542.1,"Early","DFG2021"
"2021-05-12",2021,5,12,13.4083333333333,1189.80833333333,235.1,371087.7,0.64,2898.6,"Early","DFG2021"
"2021-05-13",2021,5,13,13.3916666666667,1203.2,235.1,377077.5,0,5989.8,"Early","DFG2021"
"2021-05-14",2021,5,14,11.7333333333333,1214.93333333333,235.1,380977.3,0,3899.8,"Early","DFG2021"
"2021-05-15",2021,5,15,10.7,1225.63333333333,245.02,385009.3,9.92,4032,"Early","DFG2021"
"2021-05-16",2021,5,16,12.1958333333333,1237.82916666667,245.74,390030.8,0.72,5021.5,"Early","DFG2021"
"2021-05-17",2021,5,17,11.4,1249.22916666667,248.28,394336,2.54,4305.2,"Early","DFG2021"
"2021-05-18",2021,5,18,11.1208333333333,1260.35,250.42,398006,2.14,3670,"Early","DFG2021"
"2021-05-19",2021,5,19,10.7833333333333,1271.13333333333,251.27,402968.3,0.85,4962.3,"Early","DFG2021"
"2021-05-20",2021,5,20,12.1458333333333,1283.27916666667,251.37,409544.4,0.1,6576.1,"Early","DFG2021"
"2021-05-21",2021,5,21,14.0708333333333,1297.35,251.37,415712.7,0,6168.3,"Early","DFG2021"
"2021-05-22",2021,5,22,10.9333333333333,1308.28333333333,251.82,418263.2,0.45,2550.5,"Early","DFG2021"
"2021-05-23",2021,5,23,10.6958333333333,1318.97916666667,253.22,421887.2,1.4,3624,"Early","DFG2021"
"2021-05-24",2021,5,24,14.025,1333.00416666667,253.99,428653.7,0.77,6766.5,"Early","DFG2021"
"2021-05-25",2021,5,25,10.125,1343.12916666667,256.51,432441.5,2.52,3787.8,"Early","DFG2021"
"2021-05-26",2021,5,26,11.4083333333333,1354.5375,257.74,437563.3,1.23,5121.8,"Early","DFG2021"
"2021-05-27",2021,5,27,11.1875,1365.725,258.72,441278.5,0.98,3715.2,"Early","DFG2021"
"2021-05-28",2021,5,28,11.6416666666667,1377.36666666667,261.39,446986.4,2.67,5707.9,"Early","DFG2021"
"2021-05-29",2021,5,29,10.6375,1388.00416666667,261.39,450610.8,0,3624.4,"Early","DFG2021"
"2021-05-30",2021,5,30,14.275,1402.27916666667,261.39,458287.8,0,7677,"Early","DFG2021"
"2021-05-31",2021,5,31,15.2625,1417.54166666667,261.39,466746.7,0,8458.9,"Early","DFG2021"
"2021-06-01",2021,6,1,17.9083333333333,1435.45,261.39,474493.7,0,7747,"Early","DFG2021"
"2021-06-02",2021,6,2,19.3833333333333,1454.83333333333,261.39,481635.9,0,7142.2,"Early","DFG2021"
"2021-06-03",2021,6,3,19.0375,1473.87083333333,264.16,486477.6,2.77,4841.7,"Early","DFG2021"
"2021-06-04",2021,6,4,21.5375,1495.40833333333,264.16,493955.5,0,7477.9,"Early","DFG2021"
"2021-06-05",2021,6,5,19.75,1515.15833333333,271.24,497563.8,7.08,3608.3,"Early","DFG2021"
"2021-06-06",2021,6,6,16.6041666666667,1531.7625,271.4,499217.8,0.16,1654,"Early","DFG2021"
"2021-06-07",2021,6,7,16.35,1548.1125,271.4,503132.8,0,3915,"Early","DFG2021"
"2021-06-08",2021,6,8,18.475,1566.5875,271.4,508806.8,0,5674,"Early","DFG2021"
"2021-06-09",2021,6,9,20.3375,1586.925,272.8,514822.9,1.4,6016.1,"Early","DFG2021"
"2021-06-10",2021,6,10,19.8208333333333,1606.74583333333,272.8,521888.6,0,7065.7,"Early","DFG2021"
"2021-06-11",2021,6,11,20.4916666666667,1627.2375,272.8,528897.7,0,7009.1,"Early","DFG2021"
"2021-06-12",2021,6,12,17.7,1644.9375,272.83,533824.1,0.03,4926.4,"Early","DFG2021"
"2021-06-13",2021,6,13,15.1458333333333,1660.08333333333,272.83,541319.6,0,7495.5,"Early","DFG2021"
"2021-06-14",2021,6,14,19.2708333333333,1679.35416666667,272.86,549521.1,0.03,8201.5,"Early","DFG2021"
"2021-06-15",2021,6,15,17.8583333333333,1697.2125,272.89,556085,0.03,6563.9,"Early","DFG2021"
"2021-06-16",2021,6,16,21.0125,1718.225,272.92,563931.3,0.03,7846.3,"Early","DFG2021"
"2021-06-17",2021,6,17,26,1744.225,272.92,571962.4,0,8031.1,"Early","DFG2021"
"2021-06-18",2021,6,18,26.2291666666667,1770.45416666667,272.95,579106.6,0.03,7144.2,"Early","DFG2021"
"2021-06-19",2021,6,19,25.0541666666667,1795.50833333333,272.98,586825.1,0.03,7718.5,"Early","DFG2021"
"2021-06-20",2021,6,20,23.1625,1818.67083333333,293.71,593524.5,20.73,6699.4,"Early","DFG2021"
"2021-06-21",2021,6,21,19.3125,1837.98333333333,310.4,598151.3,16.69,4626.8,"Early","DFG2021"
"2021-06-22",2021,6,22,15.5541666666667,1853.5375,310.4,601984.8,0,3833.5,"Early","DFG2021"
"2021-06-23",2021,6,23,16.5416666666667,1870.07916666667,310.4,606469.5,0,4484.7,"Early","DFG2021"
"2021-06-24",2021,6,24,17.4,1887.47916666667,310.4,609991.5,0,3522,"Early","DFG2021"
"2021-06-25",2021,6,25,17.5625,1905.04166666667,310.44,615344.2,0.04,5352.7,"Early","DFG2021"
"2021-06-26",2021,6,26,19.3875,1924.42916666667,310.44,621692.2,0,6348,"Early","DFG2021"
"2021-06-27",2021,6,27,21.1416666666667,1945.57083333333,310.44,629433.1,0,7740.9,"Early","DFG2021"
"2021-06-28",2021,6,28,22.1416666666667,1967.7125,311.16,634019.9,0.72,4586.8,"Early","DFG2021"
"2021-06-29",2021,6,29,20.3541666666667,1988.06666666667,314.27,637742.7,3.11,3722.8,"Early","DFG2021"
"2021-06-30",2021,6,30,17.2291666666667,2005.29583333333,329.12,639475.6,14.85,1732.9,"Early","DFG2021"
"2021-07-01",2021,7,1,14.7041666666667,2020,354.75,640857.4,25.63,1381.8,"Early","DFG2021"
"2021-07-02",2021,7,2,16.2625,2036.2625,354.75,644001.3,0,3143.9,"Early","DFG2021"
"2021-07-03",2021,7,3,18.5666666666667,2054.82916666667,354.75,651298.1,0,7296.8,"Early","DFG2021"
"2021-07-04",2021,7,4,18.6416666666667,2073.47083333333,364.27,656600.7,9.52,5302.6,"Early","DFG2021"
"2021-07-05",2021,7,5,18.4125,2091.88333333333,366.01,660985.9,1.74,4385.2,"Early","DFG2021"
"2021-07-06",2021,7,6,19.75,2111.63333333333,368.36,664607.4,2.35,3621.5,"Early","DFG2021"
"2021-07-07",2021,7,7,19.2958333333333,2130.92916666667,368.48,670548.2,0.12,5940.8,"Early","DFG2021"
"2021-07-08",2021,7,8,19.3916666666667,2150.32083333333,368.48,674983.4,0,4435.2,"Early","DFG2021"
"2021-07-09",2021,7,9,16.925,2167.24583333333,377.35,676434.6,8.87,1451.2,"Early","DFG2021"
"2021-07-10",2021,7,10,18.6458333333333,2185.89166666667,377.35,682287.7,0,5853.1,"Early","DFG2021"
"2021-07-11",2021,7,11,19.8416666666667,2205.73333333333,377.35,686982.4,0,4694.7,"Early","DFG2021"
"2021-07-12",2021,7,12,21.025,2226.75833333333,377.35,692316.9,0,5334.5,"Early","DFG2021"
"2021-07-13",2021,7,13,22.0625,2248.82083333333,377.35,696749.8,0,4432.9,"Early","DFG2021"
"2021-07-14",2021,7,14,18.9625,2267.78333333333,378.58,698789.8,1.23,2040,"Early","DFG2021"
"2021-07-15",2021,7,15,20.65,2288.43333333333,378.58,705599,0,6809.2,"Early","DFG2021"
"2021-07-16",2021,7,16,19.0791666666667,2307.5125,378.67,708311.4,0.09,2712.4,"Early","DFG2021"
"2021-07-17",2021,7,17,20.4916666666667,2328.00416666667,378.67,715127.5,0,6816.1,"Early","DFG2021"
"2021-07-18",2021,7,18,20.1083333333333,2348.1125,378.7,721897.3,0.03,6769.8,"Early","DFG2021"
"2021-07-19",2021,7,19,17.1333333333333,2365.24583333333,378.7,725775.9,0,3878.6,"Early","DFG2021"
"2021-07-20",2021,7,20,17.2916666666667,2382.5375,378.7,729652.9,0,3877,"Early","DFG2021"
"2021-07-21",2021,7,21,18.7833333333333,2401.32083333333,378.7,732990.5,0,3337.6,"Early","DFG2021"
"2021-07-22",2021,7,22,18.8625,2420.18333333333,378.7,737395.1,0,4404.6,"Early","DFG2021"
"2021-07-23",2021,7,23,17.375,2437.55833333333,378.73,744793.2,0.03,7398.1,"Early","DFG2021"
"2021-07-24",2021,7,24,19.9875,2457.54583333333,383.14,750420.1,4.41,5626.9,"Early","DFG2021"
"2021-07-25",2021,7,25,21.2875,2478.83333333333,385.62,755818.6,2.48,5398.5,"Early","DFG2021"
"2021-07-26",2021,7,26,21.5666666666667,2500.4,385.79,761777.9,0.17,5959.3,"Early","DFG2021"
"2021-07-27",2021,7,27,19.8375,2520.2375,388.87,766944.5,3.08,5166.6,"Early","DFG2021"
"2021-07-28",2021,7,28,9.95833333333333,2530.19583333333,389.11,769802.4,0.24,2857.9,"Early","DFG2021"
"2020-11-05",2020,11,5,5.7375,5.7375,0.09,1923.3,0.09,1923.3,"Late","DFG2021"
"2020-11-06",2020,11,6,8.92083333333333,14.6583333333333,0.09,3504.5,0,1581.2,"Late","DFG2021"
"2020-11-07",2020,11,7,7.62916666666667,22.2875,0.09,5388.6,0,1884.1,"Late","DFG2021"
"2020-11-08",2020,11,8,7.80416666666667,30.0916666666667,0.12,7067.7,0.03,1679.1,"Late","DFG2021"
"2020-11-09",2020,11,9,4.89166666666667,34.9833333333333,0.18,8209.1,0.06,1141.4,"Late","DFG2021"
"2020-11-10",2020,11,10,4.00833333333333,38.9916666666667,0.18,8647.7,0,438.6,"Late","DFG2021"
"2020-11-11",2020,11,11,7.57916666666667,46.5708333333333,0.18,9368.1,0,720.4,"Late","DFG2021"
"2020-11-12",2020,11,12,8,54.5708333333333,0.27,10257.5,0.09,889.4,"Late","DFG2021"
"2020-11-13",2020,11,13,8.5875,63.1583333333333,0.3,11491.7,0.03,1234.2,"Late","DFG2021"
"2020-11-14",2020,11,14,12.3875,75.5458333333333,0.51,12308.6,0.21,816.9,"Late","DFG2021"
"2020-11-15",2020,11,15,13.4458333333333,88.9916666666667,0.77,13555.8,0.26,1247.2,"Late","DFG2021"
"2020-11-16",2020,11,16,10.3833333333333,99.375,0.77,14292.3,0,736.5,"Late","DFG2021"
"2020-11-17",2020,11,17,10.5041666666667,109.879166666667,0.95,14509.8,0.18,217.5,"Late","DFG2021"
"2020-11-18",2020,11,18,11.0166666666667,120.895833333333,0.95,15364.4,0,854.6,"Late","DFG2021"
"2020-11-19",2020,11,19,8.49583333333333,129.391666666667,2.58,15917.4,1.63,553,"Late","DFG2021"
"2020-11-20",2020,11,20,3.49166666666667,132.883333333333,2.67,16635,0.09,717.6,"Late","DFG2021"
"2020-11-21",2020,11,21,4.80833333333333,137.691666666667,2.67,17136.9,0,501.9,"Late","DFG2021"
"2020-11-22",2020,11,22,7.94166666666667,145.633333333333,2.82,17537.9,0.15,401,"Late","DFG2021"
"2020-11-23",2020,11,23,5.20833333333333,150.841666666667,2.82,18927,0,1389.1,"Late","DFG2021"
"2020-11-24",2020,11,24,5.09166666666667,155.933333333333,2.85,19599.3,0.03,672.3,"Late","DFG2021"
"2020-11-25",2020,11,25,4.65416666666667,160.5875,2.85,20934.7,0,1335.4,"Late","DFG2021"
"2020-11-26",2020,11,26,6.29166666666667,166.879166666667,3.56,21100.8,0.71,166.1,"Late","DFG2021"
"2020-11-27",2020,11,27,5.83333333333333,172.7125,3.59,21410.7,0.03,309.9,"Late","DFG2021"
"2020-11-28",2020,11,28,3.76666666666667,176.479166666667,3.59,21577.1,0,166.4,"Late","DFG2021"
"2020-11-29",2020,11,29,1.3875,177.866666666667,3.59,22109.2,0,532.1,"Late","DFG2021"
"2020-11-30",2020,11,30,1.975,179.841666666667,6.99,22948.1,3.4,838.9,"Late","DFG2021"
"2020-12-01",2020,12,1,3.06666666666667,182.908333333333,8.78,23235.3,1.79,287.2,"Late","DFG2021"
"2020-12-02",2020,12,2,2.72916666666667,185.6375,8.78,23453.4,0,218.1,"Late","DFG2021"
"2020-12-03",2020,12,3,2.27083333333333,187.908333333333,8.78,23906.3,0,452.9,"Late","DFG2021"
"2020-12-04",2020,12,4,3.6875,191.595833333333,8.91,24345.6,0.13,439.3,"Late","DFG2021"
"2020-12-05",2020,12,5,2.3875,193.983333333333,9.19,24845.5,0.28,499.9,"Late","DFG2021"
"2020-12-06",2020,12,6,2.85,196.833333333333,9.77,25095.7,0.58,250.2,"Late","DFG2021"
"2020-12-07",2020,12,7,3.61666666666667,200.45,10.27,25314.1,0.5,218.4,"Late","DFG2021"
"2020-12-08",2020,12,8,2.5875,203.0375,10.27,26263.9,0,949.8,"Late","DFG2021"
"2020-12-09",2020,12,9,1.925,204.9625,10.3,26436,0.03,172.1,"Late","DFG2021"
"2020-12-10",2020,12,10,2.15416666666667,207.116666666667,10.64,26569.5,0.34,133.5,"Late","DFG2021"
"2020-12-11",2020,12,11,2.81666666666667,209.933333333333,10.64,26909.4,0,339.9,"Late","DFG2021"
"2020-12-12",2020,12,12,3.91666666666667,213.85,10.64,27295.1,0,385.7,"Late","DFG2021"
"2020-12-13",2020,12,13,6.02916666666667,219.879166666667,11.05,27672.7,0.41,377.6,"Late","DFG2021"
"2020-12-14",2020,12,14,7.0875,226.966666666667,11.12,28197.8,0.07,525.1,"Late","DFG2021"
"2020-12-15",2020,12,15,7.98333333333333,234.95,11.59,28525.9,0.47,328.1,"Late","DFG2021"
"2020-12-16",2020,12,16,7.37916666666667,242.329166666667,11.62,29329.3,0.03,803.4,"Late","DFG2021"
"2020-12-17",2020,12,17,8.1125,250.441666666667,11.75,29654.6,0.13,325.3,"Late","DFG2021"
"2020-12-18",2020,12,18,6.26666666666667,256.708333333333,11.75,30555.5,0,900.9,"Late","DFG2021"
"2020-12-19",2020,12,19,6.53333333333333,263.241666666667,11.81,31504.6,0.06,949.1,"Late","DFG2021"
"2020-12-20",2020,12,20,6.81666666666667,270.058333333333,12,31819.8,0.19,315.2,"Late","DFG2021"
"2020-12-21",2020,12,21,6.725,276.783333333333,14.13,32491.8,2.13,672,"Late","DFG2021"
"2020-12-22",2020,12,22,10.4958333333333,287.279166666667,22.35,32833.9,8.22,342.1,"Late","DFG2021"
"2020-12-23",2020,12,23,9.2875,296.566666666667,27.16,33033.1,4.81,199.2,"Late","DFG2021"
"2020-12-24",2020,12,24,5.7,302.266666666667,30.2,33312.3,3.04,279.2,"Late","DFG2021"
"2020-12-25",2020,12,25,1.4875,303.754166666667,30.2,34274.6,0,962.3,"Late","DFG2021"
"2020-12-26",2020,12,26,2.42083333333333,306.175,30.23,34763.3,0.03,488.7,"Late","DFG2021"
"2020-12-27",2020,12,27,3.25416666666667,309.429166666667,32.47,35066.8,2.24,303.5,"Late","DFG2021"
"2020-12-28",2020,12,28,3.975,313.404166666667,33.38,35682.5,0.91,615.7,"Late","DFG2021"
"2020-12-29",2020,12,29,2.88333333333333,316.2875,33.38,36351.6,0,669.1,"Late","DFG2021"
"2020-12-30",2020,12,30,3.175,319.4625,33.41,37042.2,0.03,690.6,"Late","DFG2021"
"2020-12-31",2020,12,31,2.27083333333333,321.733333333333,33.41,37454.6,0,412.4,"Late","DFG2021"
"2021-01-01",2021,1,1,1.75,323.483333333333,33.41,38063.7,0,609.1,"Late","DFG2021"
"2021-01-02",2021,1,2,3.0625,326.545833333333,33.41,38653.9,0,590.2,"Late","DFG2021"
"2021-01-03",2021,1,3,1.875,328.420833333333,38.3,38839.8,4.89,185.9,"Late","DFG2021"
"2021-01-04",2021,1,4,1.025,329.445833333333,40.25,39079.3,1.95,239.5,"Late","DFG2021"
"2021-01-05",2021,1,5,1.89583333333333,331.341666666667,41.53,39217.2,1.28,137.9,"Late","DFG2021"
"2021-01-06",2021,1,6,1.29583333333333,332.6375,43.84,39618.2,2.31,401,"Late","DFG2021"
"2021-01-07",2021,1,7,0.566666666666667,333.204166666667,44.63,40078.6,0.79,460.4,"Late","DFG2021"
"2021-01-08",2021,1,8,0.6125,333.816666666667,45.74,40381.2,1.11,302.6,"Late","DFG2021"
"2021-01-09",2021,1,9,0,333.816666666667,45.8,40679.2,0.06,298,"Late","DFG2021"
"2021-01-10",2021,1,10,0.85,334.666666666667,45.8,41755.7,0,1076.5,"Late","DFG2021"
"2021-01-11",2021,1,11,2.32083333333333,336.9875,46.56,41936.7,0.76,181,"Late","DFG2021"
"2021-01-12",2021,1,12,3.35,340.3375,52.71,42330.4,6.15,393.7,"Late","DFG2021"
"2021-01-13",2021,1,13,2.34166666666667,342.679166666667,54.38,42773.3,1.67,442.9,"Late","DFG2021"
"2021-01-14",2021,1,14,0.741666666666667,343.420833333333,54.38,43180.8,0,407.5,"Late","DFG2021"
"2021-01-15",2021,1,15,0,343.420833333333,54.83,43402.5,0.45,221.7,"Late","DFG2021"
"2021-01-16",2021,1,16,0,343.420833333333,54.83,43845.3,0,442.8,"Late","DFG2021"
"2021-01-17",2021,1,17,0,343.420833333333,55.55,44383.9,0.72,538.6,"Late","DFG2021"
"2021-01-18",2021,1,18,3.19583333333333,346.616666666667,56.38,44905.2,0.83,521.3,"Late","DFG2021"
"2021-01-19",2021,1,19,5.39583333333333,352.0125,60.84,45151.8,4.46,246.6,"Late","DFG2021"
"2021-01-20",2021,1,20,7.425,359.4375,60.84,45896.4,0,744.6,"Late","DFG2021"
"2021-01-21",2021,1,21,8.04166666666667,367.479166666667,62.21,46855.8,1.37,959.4,"Late","DFG2021"
"2021-01-22",2021,1,22,5.14583333333333,372.625,63.07,47509.2,0.86,653.4,"Late","DFG2021"
"2021-01-23",2021,1,23,1.9625,374.5875,63.07,48405.8,0,896.6,"Late","DFG2021"
"2021-01-24",2021,1,24,1.15416666666667,375.741666666667,64.22,48924.5,1.15,518.7,"Late","DFG2021"
"2021-01-25",2021,1,25,0.420833333333333,376.1625,64.22,50164.4,0,1239.9,"Late","DFG2021"
"2021-01-26",2021,1,26,0.783333333333333,376.945833333333,66.24,50810.4,2.02,646,"Late","DFG2021"
"2021-01-27",2021,1,27,1.65,378.595833333333,67.59,51485.2,1.35,674.8,"Late","DFG2021"
"2021-01-28",2021,1,28,2.56666666666667,381.1625,69.84,51780.1,2.25,294.9,"Late","DFG2021"
"2021-01-29",2021,1,29,0.170833333333333,381.333333333333,85.35,52058.8,15.51,278.7,"Late","DFG2021"
"2021-01-30",2021,1,30,0,381.333333333333,85.84,52689.5,0.49,630.7,"Late","DFG2021"
"2021-01-31",2021,1,31,0,381.333333333333,85.84,54802.4,0,2112.9,"Late","DFG2021"
"2021-02-01",2021,2,1,0,381.333333333333,86.23,55604.6,0.39,802.2,"Late","DFG2021"
"2021-02-02",2021,2,2,0.979166666666667,382.3125,94.7,56082.4,8.47,477.8,"Late","DFG2021"
"2021-02-03",2021,2,3,6.60416666666667,388.916666666667,104.73,56482,10.03,399.6,"Late","DFG2021"
"2021-02-04",2021,2,4,4.05416666666667,392.970833333333,106.44,56908.2,1.71,426.2,"Late","DFG2021"
"2021-02-05",2021,2,5,2.10833333333333,395.079166666667,111.8,57138.1,5.36,229.9,"Late","DFG2021"
"2021-02-06",2021,2,6,0,395.079166666667,111.86,57462.5,0.06,324.4,"Late","DFG2021"
"2021-02-07",2021,2,7,0,395.079166666667,114.17,57946.6,2.31,484.1,"Late","DFG2021"
"2021-02-08",2021,2,8,0,395.079166666667,118.01,58648.1,3.84,701.5,"Late","DFG2021"
"2021-02-09",2021,2,9,0,395.079166666667,118.3,60419.1,0.29,1771,"Late","DFG2021"
"2021-02-10",2021,2,10,0,395.079166666667,118.33,61781.7,0.03,1362.6,"Late","DFG2021"
"2021-02-11",2021,2,11,0,395.079166666667,118.36,64087.4,0.03,2305.7,"Late","DFG2021"
"2021-02-12",2021,2,12,0,395.079166666667,118.45,66086.3,0.09,1998.9,"Late","DFG2021"
"2021-02-13",2021,2,13,0,395.079166666667,118.48,67767.3,0.03,1681,"Late","DFG2021"
"2021-02-14",2021,2,14,0,395.079166666667,118.55,69953.4,0.07,2186.1,"Late","DFG2021"
"2021-02-15",2021,2,15,0,395.079166666667,120.48,70782.8,1.93,829.4,"Late","DFG2021"
"2021-02-16",2021,2,16,3.51666666666667,398.595833333333,120.61,72121.9,0.13,1339.1,"Late","DFG2021"
"2021-02-17",2021,2,17,6.51666666666667,405.1125,121.57,74261.5,0.96,2139.6,"Late","DFG2021"
"2021-02-18",2021,2,18,7.36666666666667,412.479166666667,123.15,75734.9,1.58,1473.4,"Late","DFG2021"
"2021-02-19",2021,2,19,7.29583333333333,419.775,123.18,78244,0.03,2509.1,"Late","DFG2021"
"2021-02-20",2021,2,20,9.77916666666667,429.554166666667,123.18,80679.4,0,2435.4,"Late","DFG2021"
"2021-02-21",2021,2,21,11.7875,441.341666666667,123.18,83579.6,0,2900.2,"Late","DFG2021"
"2021-02-22",2021,2,22,10.8416666666667,452.183333333333,123.18,86328.2,0,2748.6,"Late","DFG2021"
"2021-02-23",2021,2,23,12.3708333333333,464.554166666667,123.18,88574.7,0,2246.5,"Late","DFG2021"
"2021-02-24",2021,2,24,13.6333333333333,478.1875,123.18,91274.2,0,2699.5,"Late","DFG2021"
"2021-02-25",2021,2,25,12.5083333333333,490.695833333333,123.58,94110.4,0.4,2836.2,"Late","DFG2021"
"2021-02-26",2021,2,26,7.30833333333333,498.004166666667,125.06,96170.6,1.48,2060.2,"Late","DFG2021"
"2021-02-27",2021,2,27,4.5875,502.591666666667,125.06,96742.8,0,572.2,"Late","DFG2021"
"2021-02-28",2021,2,28,3.32083333333333,505.9125,125.09,97766.5,0.03,1023.7,"Late","DFG2021"
"2021-03-01",2021,3,1,3.60416666666667,509.516666666667,125.15,99670.5,0.06,1904,"Late","DFG2021"
"2021-03-02",2021,3,2,3.80833333333333,513.325,125.21,102446.2,0.06,2775.7,"Late","DFG2021"
"2021-03-03",2021,3,3,7.35416666666667,520.679166666667,125.21,104993.6,0,2547.4,"Late","DFG2021"
"2021-03-04",2021,3,4,3.06666666666667,523.745833333333,125.34,105598.7,0.13,605.1,"Late","DFG2021"
"2021-03-05",2021,3,5,1.5875,525.333333333333,125.34,108900,0,3301.3,"Late","DFG2021"
"2021-03-06",2021,3,6,1.76666666666667,527.1,125.34,110833.7,0,1933.7,"Late","DFG2021"
"2021-03-07",2021,3,7,2.75416666666667,529.854166666667,125.5,112194.5,0.16,1360.8,"Late","DFG2021"
"2021-03-08",2021,3,8,2.9,532.754166666667,125.57,115961.1,0.07,3766.6,"Late","DFG2021"
"2021-03-09",2021,3,9,2.22916666666667,534.983333333333,129.46,116644,3.89,682.9,"Late","DFG2021"
"2021-03-10",2021,3,10,5.3375,540.320833333333,129.73,118900.4,0.27,2256.4,"Late","DFG2021"
"2021-03-11",2021,3,11,8.3625,548.683333333333,135.39,121016.7,5.66,2116.3,"Late","DFG2021"
"2021-03-12",2021,3,12,6.69583333333333,555.379166666667,138.8,124157.5,3.41,3140.8,"Late","DFG2021"
"2021-03-13",2021,3,13,5.92916666666667,561.308333333333,146.63,125628.4,7.83,1470.9,"Late","DFG2021"
"2021-03-14",2021,3,14,5.74166666666667,567.05,147.99,128373.9,1.36,2745.5,"Late","DFG2021"
"2021-03-15",2021,3,15,4.875,571.925,151.25,130595,3.26,2221.1,"Late","DFG2021"
"2021-03-16",2021,3,16,4.40833333333333,576.333333333333,151.44,133207,0.19,2612,"Late","DFG2021"
"2021-03-17",2021,3,17,3.3375,579.670833333333,152.16,135769.2,0.72,2562.2,"Late","DFG2021"
"2021-03-18",2021,3,18,1.375,581.045833333333,152.28,137057.8,0.12,1288.6,"Late","DFG2021"
"2021-03-19",2021,3,19,1.90416666666667,582.95,152.28,140683.2,0,3625.4,"Late","DFG2021"
"2021-03-20",2021,3,20,1.575,584.525,152.28,143668.7,0,2985.5,"Late","DFG2021"
"2021-03-21",2021,3,21,5.47916666666667,590.004166666667,152.34,145608.9,0.06,1940.2,"Late","DFG2021"
"2021-03-22",2021,3,22,5.92083333333333,595.925,152.34,148560.3,0,2951.4,"Late","DFG2021"
"2021-03-23",2021,3,23,6.25,602.175,152.34,150271.2,0,1710.9,"Late","DFG2021"
"2021-03-24",2021,3,24,8.00416666666667,610.179166666667,152.34,154764.7,0,4493.5,"Late","DFG2021"
"2021-03-25",2021,3,25,8.70416666666667,618.883333333333,152.34,157218.7,0,2454,"Late","DFG2021"
"2021-03-26",2021,3,26,11.1,629.983333333333,152.34,161470.5,0,4251.8,"Late","DFG2021"
"2021-03-27",2021,3,27,5.49166666666667,635.475,157.31,164420.1,4.97,2949.6,"Late","DFG2021"
"2021-03-28",2021,3,28,8.10833333333333,643.583333333333,157.31,166741.1,0,2321,"Late","DFG2021"
"2021-03-29",2021,3,29,13.3625,656.945833333333,157.31,171532,0,4790.9,"Late","DFG2021"
"2021-03-30",2021,3,30,13.3166666666667,670.2625,157.31,176759.4,0,5227.4,"Late","DFG2021"
